100590	0.0001
100591	0.0001
100592	0.0001
100593	0.0001
100594	0.0001
100595	0.0001
100597	0.0001
100598	0.0001
100599	0.0001
100600	0.0001
100601	0.0001
100602	0.0001
100603	0.0001
100604	0.0001
100605	0.0001
100606	0.0001
100607	0.0001
100608	0.0001
100610	0.0001
100611	0.0001
100612	0.0001
100613	0.0001
100614	0.0001
100615	0.0001
100616	0.0001
10069	0.0001
100706	0.0001
100708	0.0001
100719	0.0001
100720	0.0001
100721	0.0001
100724	0.0001
100725	0.0001
100726	0.0001
100727	0.0001
100728	0.0001
10074	0.0001
100752	0.0001
100753	0.0001
100754	0.0001
100756	0.0001
100757	0.0001
100758	0.0001
100762	0.0001
100763	0.0001
100764	0.0001
100765	0.0001
100768	0.0001
100770	0.0001
100771	0.0001
100772	0.0001
100802	0.0001
100817	0.0001
100820	0.0001
100834	0.0001
100839	0.0001
10084	0.0001
100857	0.0001
100865	0.0001
100887	0.0001
100899	0.0001
100900	0.0001
100901	0.0001
100910	0.0001
100911	0.0001
100912	0.0001
100913	0.0001
100914	0.0001
100915	0.0001
100916	0.0001
100917	0.0001
100918	0.0001
100919	0.0001
100920	0.0001
100923	0.0001
100936	0.0001
100940	0.0001
100941	0.0001
100942	0.0001
100943	0.0001
100944	0.0001
100946	0.0001
100947	0.0001
100948	0.0001
100949	0.0001
100950	0.0001
100951	0.0001
100952	0.0001
100953	0.0001
100954	0.0001
100957	0.0001
100986	0.0001
100988	0.0001
101007	0.0001
101014	0.0001
101018	0.0001
101019	0.0001
101032	0.0001
101034	0.0001
101035	0.0001
101036	0.0001
101037	0.0001
101041	0.0001
101043	0.0001
10109	0.0001
101113	0.0001
101114	0.0001
101118	0.0001
101155	0.0001
101188	0.0001
101200	0.0001
101215	0.0001
101217	0.0001
10122	0.0001
101221	0.0001
101228	0.0001
101229	0.0001
101230	0.0001
101231	0.0001
101232	0.0001
101234	0.0001
101235	0.0001
101236	0.0001
101237	0.0001
101239	0.0001
101240	0.0001
101241	0.0001
101242	0.0001
101243	0.0001
101244	0.0001
101245	0.0001
101247	0.0001
101251	0.0001
101266	0.0001
101283	0.0001
101288	0.0001
101289	0.0001
101291	0.0001
101292	0.0001
101293	0.0001
101294	0.0001
101319	0.0001
10134	0.0001
101345	0.0001
101346	0.0001
101349	0.0001
101350	0.0001
101422	0.0001
101424	0.0001
101453	0.0001
101454	0.0001
101456	0.0001
101457	0.0001
101458	0.0001
101459	0.0001
101460	0.0001
101461	0.0001
101462	0.0001
101463	0.0001
101464	0.0001
101465	0.0001
101466	0.0001
101467	0.0001
101468	0.0001
101471	0.0001
101472	0.0001
101473	0.0001
101474	0.0001
101480	0.0001
101482	0.0001
101492	0.0001
101495	0.0001
101496	0.0001
101500	0.0001
101501	0.0001
101503	0.0001
101504	0.0001
101506	0.0001
101507	0.0001
101508	0.0001
101509	0.0001
101510	0.0001
101513	0.0001
101516	0.0001
101517	0.0001
101518	0.0001
101520	0.0001
101523	0.0001
101524	0.0001
101526	0.0001
101529	0.0001
101531	0.0001
101532	0.0001
101533	0.0001
101534	0.0001
101535	0.0001
101536	0.0001
101537	0.0001
101538	0.0001
101539	0.0001
101540	0.0001
101542	0.0001
101543	0.0001
101544	0.0001
101546	0.0001
101547	0.0001
101548	0.0001
101549	0.0001
101551	0.0001
101552	0.0001
101554	0.0001
101555	0.0001
101557	0.0001
101559	0.0001
101592	0.0001
10160	0.0001
101601	0.0001
101618	0.0001
101620	0.0001
101622	0.0001
101625	0.0001
101627	0.0001
101628	0.0001
101629	0.0001
10165	0.0001
101660	0.0001
101663	0.0001
101668	0.0001
101669	0.0001
10167	0.0001
101670	0.0001
101671	0.0001
101674	0.0001
101679	0.0001
101688	0.0001
101689	0.0001
101697	0.0001
101702	0.0001
10171	0.0001
10172	0.0001
101720	0.0001
10173	0.0001
101737	0.0001
10174	0.0001
101746	0.0001
10175	0.0001
101769	0.0001
101780	0.0001
101792	0.0001
101804	0.0001
101807	0.0001
101821	0.0001
101826	0.0001
101837	0.0001
101879	0.0001
101897	0.0001
101935	0.0001
101941	0.0001
101942	0.0001
101946	0.0001
101960	0.0001
101967	0.0001
101993	0.0001
101994	0.0001
102023	0.0001
102038	0.0001
102088	0.0001
102089	0.0001
102108	0.0001
102118	0.0001
102146	0.0001
102147	0.0001
102175	0.0001
102177	0.0001
102179	0.0001
102180	0.0001
102181	0.0001
102183	0.0001
102189	0.0001
102190	0.0001
102193	0.0001
102204	0.0001
102208	0.0001
102209	0.0001
102210	0.0001
102211	0.0001
102226	0.0001
102227	0.0001
102231	0.0001
102233	0.0001
102234	0.0001
102236	0.0001
102237	0.0001
102238	0.0001
10224	0.0001
102241	0.0001
102242	0.0001
102243	0.0001
102244	0.0001
102245	0.0001
102246	0.0001
102257	0.0001
10230	0.0001
102302	0.0001
102312	0.0001
102315	0.0001
10234	0.0001
102343	0.0001
102346	0.0001
102347	0.0001
102348	0.0001
102349	0.0001
10235	0.0001
102351	0.0001
102352	0.0001
102353	0.0001
102354	0.0001
102355	0.0001
102358	0.0001
102359	0.0001
102371	0.0001
102372	0.0001
102373	0.0001
102374	0.0001
102375	0.0001
102376	0.0001
102378	0.0001
102379	0.0001
102380	0.0001
102381	0.0001
102382	0.0001
102384	0.0001
102385	0.0001
102386	0.0001
102387	0.0001
102388	0.0001
102389	0.0001
10239	0.0001
102390	0.0001
102396	0.0001
10240	0.0001
102400	0.0001
102401	0.0001
102402	0.0001
102404	0.0001
102405	0.0001
102406	0.0001
102407	0.0001
102408	0.0001
102409	0.0001
10241	0.0001
102410	0.0001
102411	0.0001
102412	0.0001
102414	0.0001
102415	0.0001
102416	0.0001
102417	0.0001
102418	0.0001
102419	0.0001
10242	0.0001
102420	0.0001
102421	0.0001
102422	0.0001
102423	0.0001
102424	0.0001
102425	0.0001
102426	0.0001
102428	0.0001
102429	0.0001
102430	0.0001
102431	0.0001
102433	0.0001
102434	0.0001
102435	0.0001
10246	0.0001
102481	0.0001
102482	0.0001
102483	0.0001
102487	0.0001
102512	0.0001
102526	0.0001
102530	0.0001
102531	0.0001
102533	0.0001
102534	0.0001
102535	0.0001
102562	0.0001
102620	0.0001
102622	0.0001
102625	0.0001
102626	0.0001
102627	0.0001
102628	0.0001
102629	0.0001
102630	0.0001
102631	0.0001
102632	0.0001
102633	0.0001
102634	0.0001
102635	0.0001
102636	0.0001
102637	0.0001
102638	0.0001
102639	0.0001
102640	0.0001
102641	0.0001
102642	0.0001
102643	0.0001
102644	0.0001
102645	0.0001
102646	0.0001
102647	0.0001
102648	0.0001
102659	0.0001
102673	0.0001
102674	0.0001
102696	0.0001
102697	0.0001
102698	0.0001
102699	0.0001
102700	0.0001
102704	0.0001
102706	0.0001
102707	0.0001
102708	0.0001
102710	0.0001
102711	0.0001
102712	0.0001
102714	0.0001
102715	0.0001
102716	0.0001
102720	0.0001
102722	0.0001
102723	0.0001
102726	0.0001
102727	0.0001
102728	0.0001
102730	0.0001
102731	0.0001
102732	0.0001
102741	0.0001
102742	0.0001
102743	0.0001
102746	0.0001
102750	0.0001
102751	0.0001
102752	0.0001
102753	0.0001
102754	0.0001
102756	0.0001
102758	0.0001
102765	0.0001
102773	0.0001
102783	0.0001
102785	0.0001
10281	0.0001
102810	0.0001
102820	0.0001
102821	0.0001
102822	0.0001
102824	0.0001
102825	0.0001
102826	0.0001
102827	0.0001
10283	0.0001
102836	0.0001
102838	0.0001
102843	0.0001
10285	0.0001
102867	0.0001
102896	0.0001
102900	0.0001
102942	0.0001
102946	0.0001
102995	0.0001
102997	0.0001
102999	0.0001
10300	0.0001
103002	0.0001
103005	0.0001
103019	0.0001
103112	0.0001
103116	0.0001
103117	0.0001
103120	0.0001
103121	0.0001
103122	0.0001
103125	0.0001
103126	0.0001
103127	0.0001
103128	0.0001
103129	0.0001
103130	0.0001
103131	0.0001
103132	0.0001
103133	0.0001
103134	0.0001
103135	0.0001
103136	0.0001
103137	0.0001
103138	0.0001
103148	0.0001
103149	0.0001
103150	0.0001
103151	0.0001
103152	0.0001
103153	0.0001
103154	0.0001
103155	0.0001
103156	0.0001
103158	0.0001
103159	0.0001
103161	0.0001
103162	0.0001
103163	0.0001
103164	0.0001
103165	0.0001
103166	0.0001
103167	0.0001
103168	0.0001
103169	0.0001
103170	0.0001
103171	0.0001
103172	0.0001
103173	0.0001
103178	0.0001
103179	0.0001
103180	0.0001
103181	0.0001
103182	0.0001
103183	0.0001
103184	0.0001
103185	0.0001
103186	0.0001
103187	0.0001
103188	0.0001
103189	0.0001
103190	0.0001
103191	0.0001
103192	0.0001
103193	0.0001
103194	0.0001
103196	0.0001
103197	0.0001
103200	0.0001
103201	0.0001
103204	0.0001
103205	0.0001
103206	0.0001
103207	0.0001
103210	0.0001
103211	0.0001
103212	0.0001
103213	0.0001
103214	0.0001
103215	0.0001
103216	0.0001
103217	0.0001
103218	0.0001
103219	0.0001
103220	0.0001
103223	0.0001
103224	0.0001
103225	0.0001
103227	0.0001
103229	0.0001
103230	0.0001
103232	0.0001
103234	0.0001
103237	0.0001
103238	0.0001
103239	0.0001
103240	0.0001
103241	0.0001
103243	0.0001
103244	0.0001
103245	0.0001
103248	0.0001
103249	0.0001
103250	0.0001
103252	0.0001
103253	0.0001
103254	0.0001
103256	0.0001
103257	0.0001
103259	0.0001
103261	0.0001
103262	0.0001
103264	0.0001
103265	0.0001
103267	0.0001
103268	0.0001
103271	0.0001
103272	0.0001
103274	0.0001
103275	0.0001
103276	0.0001
103277	0.0001
103278	0.0001
103279	0.0001
103280	0.0001
103281	0.0001
103282	0.0001
103283	0.0001
103284	0.0001
103285	0.0001
103286	0.0001
103287	0.0001
103288	0.0001
103289	0.0001
103290	0.0001
103291	0.0001
103292	0.0001
103293	0.0001
103294	0.0001
103295	0.0001
103296	0.0001
103297	0.0001
103298	0.0001
103299	0.0001
10330	0.0001
103302	0.0001
103303	0.0001
103305	0.0001
103307	0.0001
103308	0.0001
103309	0.0001
103310	0.0001
103311	0.0001
103312	0.0001
103313	0.0001
103314	0.0001
103315	0.0001
103316	0.0001
103317	0.0001
103318	0.0001
103319	0.0001
103320	0.0001
103321	0.0001
103322	0.0001
103323	0.0001
103324	0.0001
103326	0.0001
103327	0.0001
103328	0.0001
103329	0.0001
103330	0.0001
103333	0.0001
103334	0.0001
103335	0.0001
103337	0.0001
103338	0.0001
103339	0.0001
103340	0.0001
103341	0.0001
103342	0.0001
103343	0.0001
103346	0.0001
103347	0.0001
103349	0.0001
103350	0.0001
103351	0.0001
103352	0.0001
103355	0.0001
103356	0.0001
103359	0.0001
10336	0.0001
103360	0.0001
103362	0.0001
103363	0.0001
103364	0.0001
103365	0.0001
103367	0.0001
103368	0.0001
103370	0.0001
103372	0.0001
103373	0.0001
103374	0.0001
103375	0.0001
103376	0.0001
103377	0.0001
103379	0.0001
103380	0.0001
103381	0.0001
103382	0.0001
103384	0.0001
103385	0.0001
103386	0.0001
103387	0.0001
103388	0.0001
103389	0.0001
103392	0.0001
103393	0.0001
103395	0.0001
103396	0.0001
103398	0.0001
103400	0.0001
103401	0.0001
103403	0.0001
103404	0.0001
103407	0.0001
103409	0.0001
103410	0.0001
103412	0.0001
103414	0.0001
10342	0.0001
103420	0.0001
103421	0.0001
103422	0.0001
103423	0.0001
103424	0.0001
103425	0.0001
103426	0.0001
103427	0.0001
103428	0.0001
103429	0.0001
103430	0.0001
103431	0.0001
103435	0.0001
103439	0.0001
10344	0.0001
10345	0.0001
103450	0.0001
10347	0.0001
103474	0.0001
103476	0.0001
103479	0.0001
103484	0.0001
103485	0.0001
103486	0.0001
103487	0.0001
103488	0.0001
103491	0.0001
103493	0.0001
103494	0.0001
103495	0.0001
103496	0.0001
103498	0.0001
10350	0.0001
103500	0.0001
103501	0.0001
103502	0.0001
103503	0.0001
103504	0.0001
103505	0.0001
103507	0.0001
103508	0.0001
103509	0.0001
103510	0.0001
103512	0.0001
103513	0.0001
103514	0.0001
103515	0.0001
103516	0.0001
103517	0.0001
103518	0.0001
103519	0.0001
103520	0.0001
103521	0.0001
103522	0.0001
103523	0.0001
103524	0.0001
103525	0.0001
103526	0.0001
103527	0.0001
103528	0.0001
103529	0.0001
103530	0.0001
103532	0.0001
103533	0.0001
103535	0.0001
103537	0.0001
103538	0.0001
103539	0.0001
103540	0.0001
103541	0.0001
103542	0.0001
103543	0.0001
103544	0.0001
103545	0.0001
103546	0.0001
103548	0.0001
103549	0.0001
103550	0.0001
103552	0.0001
103555	0.0001
103557	0.0001
103558	0.0001
103559	0.0001
103560	0.0001
103561	0.0001
103562	0.0001
103563	0.0001
103564	0.0001
103565	0.0001
103566	0.0001
103567	0.0001
103568	0.0001
103569	0.0001
103570	0.0001
103571	0.0001
103572	0.0001
103573	0.0001
103574	0.0001
103575	0.0001
103576	0.0001
103577	0.0001
103578	0.0001
103579	0.0001
103580	0.0001
103581	0.0001
103583	0.0001
103585	0.0001
103586	0.0001
103587	0.0001
103588	0.0001
103589	0.0001
103592	0.0001
103593	0.0001
103594	0.0001
103595	0.0001
103596	0.0001
103597	0.0001
103598	0.0001
103599	0.0001
103600	0.0001
103603	0.0001
103604	0.0001
103605	0.0001
103606	0.0001
103607	0.0001
103608	0.0001
103609	0.0001
103611	0.0001
103612	0.0001
103614	0.0001
103615	0.0001
103616	0.0001
103617	0.0001
103618	0.0001
103619	0.0001
103620	0.0001
103621	0.0001
103622	0.0001
103623	0.0001
103624	0.0001
103625	0.0001
103626	0.0001
103628	0.0001
103629	0.0001
103630	0.0001
103631	0.0001
103632	0.0001
103633	0.0001
103634	0.0001
103635	0.0001
103636	0.0001
103637	0.0001
103638	0.0001
103639	0.0001
103640	0.0001
103641	0.0001
103643	0.0001
103644	0.0001
103645	0.0001
103646	0.0001
103647	0.0001
103648	0.0001
103649	0.0001
103650	0.0001
103651	0.0001
103652	0.0001
103653	0.0001
103654	0.0001
103655	0.0001
103656	0.0001
103657	0.0001
103658	0.0001
103659	0.0001
103660	0.0001
103661	0.0001
103662	0.0001
103663	0.0001
103664	0.0001
103665	0.0001
103666	0.0001
103667	0.0001
103668	0.0001
103669	0.0001
103670	0.0001
103671	0.0001
103672	0.0001
103673	0.0001
103674	0.0001
103675	0.0001
103676	0.0001
103678	0.0001
103679	0.0001
103680	0.0001
103681	0.0001
103682	0.0001
103683	0.0001
103684	0.0001
103685	0.0001
103686	0.0001
103687	0.0001
103688	0.0001
103689	0.0001
103690	0.0001
103691	0.0001
103692	0.0001
103693	0.0001
103694	0.0001
103695	0.0001
103696	0.0001
103697	0.0001
103698	0.0001
103700	0.0001
103701	0.0001
103702	0.0001
103703	0.0001
103704	0.0001
103705	0.0001
103706	0.0001
103707	0.0001
103708	0.0001
103709	0.0001
103710	0.0001
103711	0.0001
103712	0.0001
103713	0.0001
103714	0.0001
103715	0.0001
103716	0.0001
103717	0.0001
103718	0.0001
103719	0.0001
103720	0.0001
103721	0.0001
103722	0.0001
103723	0.0001
103724	0.0001
103725	0.0001
103726	0.0001
103727	0.0001
103728	0.0001
103729	0.0001
103730	0.0001
103731	0.0001
103732	0.0001
103733	0.0001
103734	0.0001
103735	0.0001
103736	0.0001
103737	0.0001
103739	0.0001
103740	0.0001
103741	0.0001
103742	0.0001
103743	0.0001
103745	0.0001
103746	0.0001
103747	0.0001
103748	0.0001
103749	0.0001
103750	0.0001
103751	0.0001
103752	0.0001
103753	0.0001
103754	0.0001
103755	0.0001
103757	0.0001
103758	0.0001
103759	0.0001
103760	0.0001
103761	0.0001
103762	0.0001
103763	0.0001
103764	0.0001
103765	0.0001
103766	0.0001
103767	0.0001
103768	0.0001
103769	0.0001
103770	0.0001
103771	0.0001
103772	0.0001
103773	0.0001
103775	0.0001
103776	0.0001
103782	0.0001
103786	0.0001
103787	0.0001
103788	0.0001
103789	0.0001
103790	0.0001
103791	0.0001
103793	0.0001
103794	0.0001
103795	0.0001
103796	0.0001
103797	0.0001
103802	0.0001
103803	0.0001
103804	0.0001
103805	0.0001
103807	0.0001
103808	0.0001
103809	0.0001
103810	0.0001
103811	0.0001
103813	0.0001
103814	0.0001
103815	0.0001
103816	0.0001
103817	0.0001
103818	0.0001
103819	0.0001
103821	0.0001
103822	0.0001
103825	0.0001
103826	0.0001
103827	0.0001
103829	0.0001
10383	0.0001
103830	0.0001
103831	0.0001
103832	0.0001
103833	0.0001
103834	0.0001
103835	0.0001
103836	0.0001
103838	0.0001
103839	0.0001
103840	0.0001
103841	0.0001
103843	0.0001
103844	0.0001
103845	0.0001
103846	0.0001
103847	0.0001
103849	0.0001
103850	0.0001
103851	0.0001
103852	0.0001
103855	0.0001
103856	0.0001
103857	0.0001
103858	0.0001
103859	0.0001
103860	0.0001
103862	0.0001
103864	0.0001
103865	0.0001
103866	0.0001
103867	0.0001
103868	0.0001
103869	0.0001
103870	0.0001
103871	0.0001
103872	0.0001
103873	0.0001
103874	0.0001
103877	0.0001
103878	0.0001
103879	0.0001
103880	0.0001
103881	0.0001
103883	0.0001
103884	0.0001
103885	0.0001
103886	0.0001
103887	0.0001
103888	0.0001
103889	0.0001
103891	0.0001
103892	0.0001
103894	0.0001
103896	0.0001
103897	0.0001
103899	0.0001
103900	0.0001
103901	0.0001
103902	0.0001
103905	0.0001
103906	0.0001
103907	0.0001
103908	0.0001
10391	0.0001
103910	0.0001
103911	0.0001
103912	0.0001
103913	0.0001
103914	0.0001
103915	0.0001
103916	0.0001
103917	0.0001
103918	0.0001
103919	0.0001
103921	0.0001
103922	0.0001
103923	0.0001
103924	0.0001
103925	0.0001
103926	0.0001
103927	0.0001
103928	0.0001
103929	0.0001
103930	0.0001
103931	0.0001
103932	0.0001
103933	0.0001
103936	0.0001
103937	0.0001
103943	0.0001
103945	0.0001
103946	0.0001
103947	0.0001
103948	0.0001
103949	0.0001
103953	0.0001
103954	0.0001
103955	0.0001
103956	0.0001
103959	0.0001
103960	0.0001
103961	0.0001
103963	0.0001
103964	0.0001
103965	0.0001
103966	0.0001
103967	0.0001
103968	0.0001
103969	0.0001
103970	0.0001
103971	0.0001
103973	0.0001
103975	0.0001
103976	0.0001
103977	0.0001
103978	0.0001
103980	0.0001
103982	0.0001
103983	0.0001
103984	0.0001
103985	0.0001
103987	0.0001
103988	0.0001
103989	0.0001
103990	0.0001
103992	0.0001
103993	0.0001
103994	0.0001
103995	0.0001
103996	0.0001
103998	0.0001
103999	0.0001
104000	0.0001
104001	0.0001
104002	0.0001
104003	0.0001
104004	0.0001
104005	0.0001
104007	0.0001
104008	0.0001
104011	0.0001
104012	0.0001
104013	0.0001
104014	0.0001
104016	0.0001
104017	0.0001
104018	0.0001
104019	0.0001
104020	0.0001
104022	0.0001
104023	0.0001
104024	0.0001
104025	0.0001
104026	0.0001
104027	0.0001
104028	0.0001
104029	0.0001
104030	0.0001
104033	0.0001
104034	0.0001
104035	0.0001
104036	0.0001
104037	0.0001
104038	0.0001
104039	0.0001
104041	0.0001
104042	0.0001
104044	0.0001
104045	0.0001
104046	0.0001
104048	0.0001
104049	0.0001
104051	0.0001
104054	0.0001
104056	0.0001
104057	0.0001
104058	0.0001
104059	0.0001
104060	0.0001
104062	0.0001
104063	0.0001
104064	0.0001
104065	0.0001
104066	0.0001
104067	0.0001
104068	0.0001
104069	0.0001
104070	0.0001
104072	0.0001
104074	0.0001
104075	0.0001
104076	0.0001
104077	0.0001
104078	0.0001
104079	0.0001
104081	0.0001
104082	0.0001
104083	0.0001
104084	0.0001
104086	0.0001
104087	0.0001
104088	0.0001
104089	0.0001
104092	0.0001
104093	0.0001
104094	0.0001
104095	0.0001
104096	0.0001
104097	0.0001
104099	0.0001
104100	0.0001
104101	0.0001
104102	0.0001
104103	0.0001
104105	0.0001
104106	0.0001
104107	0.0001
104108	0.0001
104110	0.0001
104111	0.0001
104112	0.0001
104113	0.0001
104114	0.0001
104116	0.0001
104117	0.0001
104118	0.0001
104119	0.0001
104124	0.0001
104125	0.0001
104127	0.0001
104130	0.0001
104131	0.0001
104132	0.0001
104133	0.0001
104134	0.0001
104135	0.0001
104138	0.0001
104139	0.0001
104141	0.0001
104142	0.0001
104143	0.0001
104145	0.0001
104146	0.0001
104147	0.0001
104148	0.0001
104149	0.0001
104150	0.0001
104152	0.0001
104154	0.0001
104155	0.0001
104156	0.0001
104157	0.0001
104158	0.0001
104160	0.0001
104162	0.0001
104163	0.0001
104165	0.0001
104166	0.0001
104167	0.0001
104168	0.0001
104169	0.0001
104170	0.0001
104172	0.0001
104174	0.0001
104175	0.0001
104178	0.0001
104179	0.0001
104180	0.0001
104182	0.0001
104183	0.0001
104185	0.0001
104187	0.0001
104189	0.0001
104190	0.0001
104192	0.0001
104193	0.0001
104194	0.0001
104195	0.0001
104197	0.0001
104198	0.0001
104199	0.0001
104200	0.0001
104202	0.0001
104203	0.0001
104204	0.0001
104206	0.0001
104207	0.0001
104208	0.0001
104209	0.0001
104211	0.0001
104212	0.0001
104213	0.0001
104214	0.0001
104215	0.0001
104217	0.0001
104218	0.0001
104219	0.0001
104220	0.0001
104221	0.0001
104223	0.0001
104224	0.0001
104226	0.0001
104228	0.0001
104231	0.0001
104232	0.0001
104233	0.0001
104234	0.0001
104235	0.0001
104236	0.0001
104237	0.0001
104238	0.0001
104239	0.0001
104240	0.0001
104241	0.0001
104243	0.0001
104245	0.0001
104246	0.0001
104247	0.0001
104248	0.0001
104249	0.0001
104251	0.0001
104252	0.0001
104253	0.0001
104254	0.0001
104256	0.0001
104258	0.0001
104259	0.0001
104260	0.0001
104262	0.0001
104263	0.0001
104264	0.0001
104265	0.0001
104266	0.0001
104267	0.0001
104269	0.0001
104270	0.0001
104271	0.0001
104275	0.0001
104276	0.0001
104277	0.0001
104278	0.0001
104280	0.0001
104281	0.0001
104282	0.0001
104283	0.0001
104284	0.0001
104285	0.0001
104286	0.0001
104287	0.0001
104288	0.0001
104289	0.0001
104290	0.0001
104291	0.0001
104292	0.0001
104293	0.0001
104294	0.0001
104295	0.0001
104297	0.0001
104298	0.0001
104299	0.0001
104300	0.0001
104301	0.0001
104303	0.0001
104304	0.0001
104305	0.0001
104306	0.0001
104307	0.0001
104309	0.0001
104310	0.0001
104312	0.0001
104315	0.0001
104316	0.0001
104317	0.0001
104318	0.0001
104319	0.0001
104325	0.0001
